,latitude,longitude,Date,Time,ID,dist_km,velocity_mps
24,39.985074,116.31973899999998,2008-10-23,07:01:34,6,0.11682021851035318,1.0158279870465494
25,39.985062,116.319777,2008-10-23,07:01:39,6,0.11461460049898045,0.955121670824837
26,39.985052,116.319847,2008-10-23,07:01:44,6,0.11203676848790044,0.8962941479032035
27,39.985054,116.319934,2008-10-23,07:01:49,6,0.11080085739648174,0.8523142876652441
28,39.985073,116.320001,2008-10-23,07:01:54,6,0.11210954593923729,0.8304410810313874
29,39.985073,116.320077,2008-10-23,07:01:59,6,0.11157682238196273,0.7969773027283052
30,39.98507,116.32014099999999,2008-10-23,07:02:04,6,0.11108490795223926,0.766102813463719
31,39.985043,116.320144,2008-10-23,07:02:09,6,0.10808177092637697,0.7205451395091798
32,39.985019,116.3202,2008-10-23,07:02:14,6,0.10550946313879375,0.6807062137986695
33,39.984965,116.320223,2008-10-23,07:02:19,6,0.09961892803506893,0.6226183002191809
34,39.984934,116.32025,2008-10-23,07:02:24,6,0.09636164420872859,0.5840099649013853
35,39.984906,116.320311,2008-10-23,07:02:29,6,0.09389326148287223,0.5523133028404249
36,39.984914,116.32028899999999,2008-10-23,07:02:30,6,0.09451484356270372,0.5527183834076241
37,39.984863,116.32030900000001,2008-10-23,07:02:35,6,0.0891414169178431,0.5064853233968357
38,39.984846000000005,116.32030900000001,2008-10-23,07:02:40,6,0.08727439119228937,0.48217895686347717
39,39.984821000000004,116.320361,2008-10-23,07:02:45,6,0.0853660216158584,0.4589571054616043
40,39.984821000000004,116.320361,2008-10-23,07:02:48,6,0.0853660216158584,0.4516720720415789
41,39.984819,116.320356,2008-10-23,07:02:50,6,0.08505857647745067,0.44533286113848525
42,39.984733,116.320416,2008-10-23,07:02:55,6,0.07709638931760465,0.39334892508981967
43,39.984684,116.32051899999999,2008-10-23,07:03:00,6,0.07517083166610539,0.37398423714480294
44,39.984679,116.320618,2008-10-23,07:03:05,6,0.07861923395322319,0.3816467667632194
45,39.984629,116.320734,2008-10-23,07:03:10,6,0.07969334047908984,0.3776935567729376
46,39.984633,116.32077199999999,2008-10-23,07:03:15,6,0.08210201611724935,0.38010192646874696
47,39.984679,116.320792,2008-10-23,07:03:20,6,0.08712384809289524,0.3942255569814264
48,39.984691999999995,116.320893,2008-10-23,07:03:25,6,0.09385058556440241,0.41526807771859475
49,39.984541,116.320872,2008-10-23,07:03:30,6,0.08091226206630554,0.35026953275456946
50,39.984449,116.320904,2008-10-23,07:03:35,6,0.07698335503820648,0.32620065694155287
51,39.984387,116.320976,2008-10-23,07:03:40,6,0.07888822462573263,0.3273370316420441
52,39.984349,116.32103700000002,2008-10-23,07:03:45,6,0.08188676509004308,0.33287302882131337
53,39.984185,116.321087,2008-10-23,07:03:50,6,0.0810850306895929,0.3230479310342346
54,39.98407,116.32108899999999,2008-10-23,07:03:55,6,0.08025859376702012,0.31351013190242233
55,39.984006,116.321087,2008-10-23,07:04:00,6,0.08041362837718652,0.3080981930160403
56,39.983975,116.32106200000001,2008-10-23,07:04:05,6,0.0786856110832652,0.29581056798219996
57,39.983913,116.32101899999999,2008-10-23,07:04:10,6,0.0763436263888217,0.2817107984827369
58,39.984044,116.321083,2008-10-23,07:04:15,6,0.07980382454572484,0.28914429183233636
59,39.984149,116.32103700000002,2008-10-23,07:04:20,6,0.07632247463954984,0.2716102300339852
60,39.984142,116.321023,2008-10-23,07:04:25,6,0.07505166159987348,0.2624183972023548
61,39.984006,116.32101899999999,2008-10-23,07:04:30,6,0.07464528328119681,0.256513000966312
62,39.98393,116.32106499999999,2008-10-23,07:04:35,6,0.07976974637974982,0.2694923864180737
63,39.983928999999996,116.321101,2008-10-23,07:04:40,6,0.08280045461102721,0.27508456681404386
64,39.983912,116.321109,2008-10-23,07:04:45,6,0.08384779220074931,0.27401239281290624
65,39.983911,116.32114399999999,2008-10-23,07:04:50,6,0.08678775981818337,0.27906032095878897
66,39.983865,116.321081,2008-10-23,07:04:55,6,0.0828081907350453,0.26205123650330797
67,39.983918,116.321126,2008-10-23,07:05:00,6,0.08512833516524536,0.2651973058107332
68,39.983963,116.321063,2008-10-23,07:05:05,6,0.07896192535370501,0.24221449495001537
69,39.983955,116.32113500000001,2008-10-23,07:05:10,6,0.08516029040024975,0.2572818441095158
70,39.983905,116.321073,2008-10-23,07:05:15,6,0.08102590139377844,0.24114851605291202
71,39.983908,116.321018,2008-10-23,07:05:20,6,0.07639071829059613,0.22401970173195343
72,39.983883,116.321127,2008-10-23,07:05:25,6,0.08607337342108567,0.2487669752054499
73,39.983872,116.32118,2008-10-23,07:05:30,6,0.09075089986000663,0.2585495722507311
74,39.983894,116.321228,2008-10-23,07:05:35,6,0.09418088496035898,0.26455304764145776
75,39.983894,116.321249,2008-10-23,07:05:40,6,0.09593131442757948,0.26573771309578803
76,39.983875,116.321297,2008-10-23,07:05:45,6,0.10037491283528412,0.27424839572481996
77,39.9839,116.321382,2008-10-23,07:05:50,6,0.10692648820806695,0.28821155851230984
78,39.983881,116.32141999999999,2008-10-23,07:05:55,6,0.11049843097475669,0.29387880578392733
79,39.983887,116.321455,2008-10-23,07:06:00,6,0.11330448244421001,0.2973870930294226
80,39.983932,116.32150700000001,2008-10-23,07:06:05,6,0.11689857753104188,0.30284605577990126
81,39.984034,116.321564,2008-10-23,07:06:10,6,0.12079868952246374,0.30894805504466427
82,39.984075,116.32163600000001,2008-10-23,07:06:15,6,0.12686375957946852,0.3203630292410821
83,39.984106,116.321674,2008-10-23,07:06:20,6,0.13015875184861336,0.3245854160813301
84,39.984171999999994,116.32168999999999,2008-10-23,07:06:25,6,0.1319425289396922,0.3249815983736261
85,39.984239,116.32181299999999,2008-10-23,07:06:30,6,0.14316721389097428,0.3483387199293778
86,39.984229,116.32193999999998,2008-10-23,07:06:35,6,0.153770588019452,0.3696408365852212
87,39.984265,116.322055,2008-10-23,07:06:40,6,0.1639866411655661,0.3895169623885181
88,39.984293,116.32213899999999,2008-10-23,07:06:45,6,0.17150419182246465,0.40259199958325037
89,39.984302,116.32223400000001,2008-10-23,07:06:50,6,0.179658025825759,0.4168399671131299
90,39.9843,116.322308,2008-10-23,07:06:55,6,0.1858696443761499,0.4263065237985089
91,39.984258000000004,116.322375,2008-10-23,07:07:00,6,0.19096107378366917,0.43301830789947654
92,39.984248,116.32244399999999,2008-10-23,07:07:05,6,0.19669159954669033,0.4410125550374222
93,39.984215999999996,116.3225,2008-10-23,07:07:10,6,0.20112298943477594,0.4459489787910775
94,39.984192,116.32257,2008-10-23,07:07:15,6,0.20687769867763234,0.4536791637667376
95,39.984155,116.322653,2008-10-23,07:07:20,6,0.2137155843810687,0.463591289329867
96,39.984137,116.322717,2008-10-23,07:07:25,6,0.2190871623210858,0.4701441251525446
97,39.984212,116.322718,2008-10-23,07:07:30,6,0.21960966908639937,0.46626256706241903
98,39.984233,116.32283000000001,2008-10-23,07:07:35,6,0.22930031820364877,0.4817233575706907
99,39.984283000000005,116.32289399999999,2008-10-23,07:07:40,6,0.23522855134750198,0.48904064729210384
100,39.984291,116.322992,2008-10-23,07:07:45,6,0.24362525481794284,0.5012865325472075
101,39.984295,116.323072,2008-10-23,07:07:50,6,0.25045157603565654,0.5100846762436997
102,39.984320000000004,116.323159,2008-10-23,07:07:55,6,0.25811161629777846,0.520386323181005
103,39.984325,116.32328100000001,2008-10-23,07:08:00,6,0.26850625450948806,0.5359406277634492
104,39.984314000000005,116.323383,2008-10-23,07:08:05,6,0.27702799501649483,0.5474861561590807
105,39.984327,116.32350500000001,2008-10-23,07:08:10,6,0.2875141096708787,0.5626499210780405
106,39.984262,116.323677,2008-10-23,07:08:15,6,0.3015049633416822,0.5843119444606244
107,39.984272999999995,116.323779,2008-10-23,07:08:20,6,0.3102605064800831,0.5955096093667621
108,39.984347,116.323811,2008-10-23,07:08:25,6,0.3136775561679857,0.5963451638174634
109,39.984321,116.32388999999999,2008-10-23,07:08:30,6,0.3201127891626135,0.602848943809065
110,39.98429,116.323866,2008-10-23,07:08:35,6,0.31779312870531895,0.5928976281815652
111,39.984275,116.323927,2008-10-23,07:08:40,6,0.32285385367304437,0.5967723727782706
112,39.984372,116.324031,2008-10-23,07:08:45,6,0.33260484365456916,0.6091663803197237
113,39.984365999999994,116.324176,2008-10-23,07:08:50,6,0.3448342770264132,0.6258335336232546
114,39.984384999999996,116.324274,2008-10-23,07:08:55,6,0.35334935543017265,0.6355204234355624
115,39.98437,116.324378,2008-10-23,07:09:00,6,0.3620108904237367,0.6452957048551456
116,39.984291999999996,116.32443,2008-10-23,07:09:05,6,0.36573804262950044,0.6461802873312729
117,39.984266,116.324491,2008-10-23,07:09:10,6,0.3707434183918632,0.6492879481468707
118,39.984268,116.32456499999999,2008-10-23,07:09:15,6,0.37705045599845227,0.6546014861084242
119,39.984285,116.324629,2008-10-23,07:09:20,6,0.3826070422228746,0.6585319143250854
120,39.984266999999996,116.32463600000001,2008-10-23,07:09:25,6,0.38308326053737163,0.6537257005757194
121,39.98427,116.32463899999999,2008-10-23,07:09:30,6,0.3833575486407604,0.6486591347559397
122,39.98427,116.32463899999999,2008-10-23,07:09:33,6,0.3833575486407604,0.6453830785197987
123,39.984263,116.32463200000001,2008-10-23,07:09:35,6,0.38271795507192996,0.6421442199193456
124,39.984234,116.32464499999999,2008-10-23,07:09:40,6,0.3836580618036714,0.6383661594071071
125,39.984246,116.32458799999999,2008-10-23,07:09:45,6,0.37887330754696846,0.6252034778002781
126,39.984278,116.32456299999998,2008-10-23,07:09:50,6,0.3769465807611326,0.6169338473995624
127,39.984282,116.32461599999999,2008-10-23,07:09:55,6,0.38148093944026445,0.6192872393510787
128,39.984268,116.32471399999999,2008-10-23,07:10:00,6,0.38972451187555807,0.627575703503314
129,39.984282,116.324701,2008-10-23,07:10:05,6,0.38870948418880596,0.6209416680332364
130,39.984288,116.324629,2008-10-23,07:10:10,6,0.3826279255496729,0.6063834002371995
131,39.984284,116.324615,2008-10-23,07:10:15,6,0.3814096404428341,0.5997006925201794
132,39.984284,116.324615,2008-10-23,07:10:18,6,0.3814096404428341,0.5968851963111645
133,39.984285,116.324611,2008-10-23,07:10:20,6,0.3810764232330275,0.5945030003635374
134,39.984295,116.324836,2008-10-23,07:10:25,6,0.4002784250478506,0.6196260449657129
135,39.984337,116.325153,2008-10-23,07:10:30,6,0.4275353449704761,0.6567363209991953
136,39.984411,116.325303,2008-10-23,07:10:35,6,0.4409145846848061,0.6721258912878142
137,39.984439,116.325331,2008-10-23,07:10:40,6,0.4435677333141511,0.6710555723360834
138,39.984457,116.32543600000001,2008-10-23,07:10:45,6,0.45266166316848566,0.6796721669196482
139,39.984469,116.32575700000001,2008-10-23,07:10:50,6,0.4800157492545057,0.7153736948651351
140,39.984553000000005,116.32616000000002,2008-10-23,07:10:55,6,0.5151024279801523,0.7619858402073258
141,39.984654,116.326393,2008-10-23,07:11:00,6,0.5360916998892922,0.7872124814820737
142,39.984734,116.32641799999999,2008-10-23,07:11:05,6,0.5393495835684169,0.7862238827527943
143,39.9848,116.32643200000001,2008-10-23,07:11:10,6,0.5415806908822701,0.7837636626371491
144,39.984770000000005,116.326472,2008-10-23,07:11:15,6,0.5444644308325849,0.7822764810813002
145,39.984771,116.326507,2008-10-23,07:11:20,6,0.5474318390935777,0.7809298703189411
146,39.984721,116.32642,2008-10-23,07:11:25,6,0.5393228112808487,0.7639133304261313
147,39.984782,116.32628799999999,2008-10-23,07:11:30,6,0.5291506545775582,0.7442343946238511
148,39.984799,116.32626299999998,2008-10-23,07:11:35,6,0.5273314718586489,0.7364964690763253
149,39.984744,116.326323,2008-10-23,07:11:40,6,0.5314881162355288,0.7371541140575989
150,39.984798,116.326181,2008-10-23,07:11:45,6,0.5204117308376441,0.7168205658920718
151,39.984782,116.325855,2008-10-23,07:11:50,6,0.492704111030742,0.6740138317794009
152,39.984792,116.32551699999999,2008-10-23,07:11:55,6,0.46449336215563275,0.6311051116245011
153,39.984731,116.32548799999999,2008-10-23,07:12:00,6,0.46093156532712404,0.6220398992268881
154,39.98488,116.32528799999999,2008-10-23,07:12:05,6,0.44715327788301495,0.5994011767868833
155,39.985136,116.32518600000002,2008-10-23,07:12:10,6,0.4453533858563245,0.5930138293692736
156,39.98525,116.32540300000001,2008-10-23,07:12:15,6,0.4666035692354556,0.6172004884066873
157,39.985279,116.325477,2008-10-23,07:12:20,6,0.47356212577883494,0.6222892585792837
158,39.985289,116.325497,2008-10-23,07:12:25,6,0.47551185345633107,0.6207726546427299
159,39.985291,116.325526,2008-10-23,07:12:30,6,0.47794388399440463,0.6199012762573342
160,39.985279,116.325548,2008-10-23,07:12:35,6,0.4793659093232963,0.6177395738702273
161,39.985265999999996,116.32558200000001,2008-10-23,07:12:40,6,0.481746647207055,0.6168330950154353
162,39.985265999999996,116.32560600000001,2008-10-23,07:12:45,6,0.4837124393197545,0.6154102281421813
163,39.985279,116.32562,2008-10-23,07:12:50,6,0.48525755702339907,0.613473523417698
164,39.985294,116.32561799999999,2008-10-23,07:12:55,6,0.4855582663820535,0.609997822088007
165,39.985296000000005,116.32591599999999,2008-10-23,07:13:00,6,0.5100404821397578,0.6367546593505092
166,39.985440999999994,116.32638500000002,2008-10-23,07:13:05,6,0.5528744606109831,0.6859484622965052
167,39.985535,116.32711499999999,2008-10-23,07:13:10,6,0.6155828057135438,0.7590416839871071
168,39.985263,116.32833400000001,2008-10-23,07:13:15,6,0.7100087136305016,0.8701087176844382
169,39.98533,116.32894099999999,2008-10-23,07:13:20,6,0.762209603285009,0.9283917214190122
170,39.985584,116.32961499999999,2008-10-23,07:13:25,6,0.8240229172541397,0.99760643735368
171,39.985626,116.330633,2008-10-23,07:13:30,6,0.909976803171512,1.095038270964515
172,39.985409999999995,116.33153999999999,2008-10-23,07:13:35,6,0.9820280773922707,1.1746747337228118
173,39.985356,116.332326,2008-10-23,07:13:40,6,1.047434153890575,1.2454627275749999
174,39.985378000000004,116.333153,2008-10-23,07:13:45,6,1.1175919720995044,1.321030699881211
175,39.985385,116.333917,2008-10-23,07:13:50,6,1.182257715385353,1.3892570098535288
176,39.985355,116.334726,2008-10-23,07:13:55,6,1.2502995187443513,1.4606302789069525
177,39.985374,116.33546899999999,2008-10-23,07:14:00,6,1.313439621448866,1.5254815580126202
178,39.985325,116.336451,2008-10-23,07:14:05,6,1.396071012884541,1.6120912388966986
179,39.985406,116.337231,2008-10-23,07:14:10,6,1.4630947714576326,1.6797873380684645
180,39.985196,116.338098,2008-10-23,07:14:15,6,1.5345221632349435,1.7517376292636342
181,39.985045,116.338715,2008-10-23,07:14:20,6,1.5856875580334477,1.7998723700720178
182,39.985094000000004,116.33909299999999,2008-10-23,07:14:25,6,1.6181925671665676,1.8264024460119272
183,39.985149,116.33928700000001,2008-10-23,07:14:30,6,1.6351170924737346,1.8351482519346067
184,39.985143,116.339304,2008-10-23,07:14:35,6,1.6365129300556844,1.826465323722862
185,39.98516,116.339276,2008-10-23,07:14:40,6,1.6342724643393431,1.8138429126962743
186,39.985177,116.33925500000001,2008-10-23,07:14:45,6,1.6326293015920659,1.8020190966799843
187,39.985183,116.339224,2008-10-23,07:14:50,6,1.630046037156681,1.7892931253092
188,39.9852,116.33922,2008-10-23,07:14:55,6,1.6298505313917055,1.779312807196185
189,39.985201,116.33918100000001,2008-10-23,07:15:00,6,1.6265462197693255,1.7660653852001362
190,39.985169,116.339174,2008-10-23,07:15:05,6,1.6256808826247466,1.755594905642275
191,39.98515,116.339146,2008-10-23,07:15:10,6,1.6231447361726,1.7434422515280343
192,39.985141,116.339123,2008-10-23,07:15:15,6,1.6211168667209523,1.731962464445462
193,39.985141,116.339123,2008-10-23,07:15:18,6,1.6211168667209523,1.7264290380414828
194,39.985139000000004,116.33911499999999,2008-10-23,07:15:20,6,1.6204208201148895,1.7220200001220929
195,39.985168,116.33906499999999,2008-10-23,07:15:25,6,1.6164121382240402,1.7086809072135731
196,39.985186,116.33902900000001,2008-10-23,07:15:30,6,1.6135060720769,1.6966415058642483
197,39.985135,116.338958,2008-10-23,07:15:35,6,1.6070480157199205,1.6810125687446866
198,39.985132,116.33890500000001,2008-10-23,07:15:40,6,1.6025201744635775,1.6675548121369173
199,39.9851,116.338827,2008-10-23,07:15:45,6,1.5956339967286823,1.6517950276694435
200,39.985096999999996,116.33876799999999,2008-10-23,07:15:50,6,1.5905962821954673,1.638101217503056
201,39.985091,116.338697,2008-10-23,07:15:55,6,1.584514932184431,1.6234784141233922
202,39.985089,116.338642,2008-10-23,07:16:00,6,1.579825088943052,1.610423128382316
203,39.985116999999995,116.33858899999998,2008-10-23,07:16:05,6,1.575547615699357,1.5979184743401187
204,39.98512,116.33854699999999,2008-10-23,07:16:10,6,1.5720037065757886,1.58628022863349
205,39.985186999999996,116.33850600000001,2008-10-23,07:16:15,6,1.5690910294166753,1.575392599815939
206,39.98529,116.338457,2008-10-23,07:16:20,6,1.5658780088600106,1.5643136951648458
207,39.985377,116.33841000000001,2008-10-23,07:16:25,6,1.562756981542116,1.5534363633619444
208,39.985436,116.33836000000001,2008-10-23,07:16:30,6,1.5591398144872446,1.542175879809342
209,39.985546,116.338321,2008-10-23,07:16:35,6,1.557072456549826,1.5325516304624272
210,39.985596,116.338249,2008-10-23,07:16:40,6,1.5515695962890974,1.5196568034173334
211,39.985504,116.338182,2008-10-23,07:16:45,6,1.544807924506605,1.5056607451331434
212,39.985384,116.338131,2008-10-23,07:16:50,6,1.539164373635903,1.4928849404809923
213,39.984999,116.33809099999999,2008-10-23,07:16:55,6,1.5322990754387944,1.4790531616204579
214,39.984827,116.33801399999999,2008-10-23,07:17:00,6,1.5245815125452853,1.4645355547985448
215,39.984639,116.33796399999999,2008-10-23,07:17:05,6,1.5193176200435383,1.4525025048217384
216,39.984539,116.33793600000001,2008-10-23,07:17:10,6,1.516512927354562,1.4429238128968238
217,39.984389,116.337979,2008-10-23,07:17:15,6,1.5196964906109458,1.4391065251997592
218,39.984284,116.337979,2008-10-23,07:17:20,6,1.5194708285560294,1.4321119967540334
219,39.984165999999995,116.337999,2008-10-23,07:17:25,6,1.5210282233968382,1.4268557442747074
220,39.984041,116.33802299999999,2008-10-23,07:17:30,6,1.5230413892008474,1.4220741262379528
221,39.983986,116.33801399999999,2008-10-23,07:17:35,6,1.5223008889193625,1.4147777778060988
222,39.983899,116.33801299999999,2008-10-23,07:17:40,6,1.52230746310579,1.4082400213744588
223,39.983928999999996,116.33798999999999,2008-10-23,07:17:45,6,1.5203093741131568,1.3999165507487632
224,39.983876,116.338001,2008-10-23,07:17:50,6,1.5213196990239504,1.3944268552006878
225,39.983866,116.337972,2008-10-23,07:17:55,6,1.518865535517852,1.3858262185381862
226,39.983831,116.337958,2008-10-23,07:18:00,6,1.5177366976579252,1.378507445647525
227,39.983771999999995,116.337993,2008-10-23,07:18:05,6,1.5208481781402854,1.3750887686621025
228,39.983711,116.33801100000001,2008-10-23,07:18:10,6,1.5225453299778986,1.3704278397640852
229,39.983649,116.337978,2008-10-23,07:18:15,6,1.519932597364221,1.3619467718317393
230,39.983618,116.33798200000001,2008-10-23,07:18:20,6,1.5203838802233645,1.3562746478352938
231,39.983576,116.33801000000001,2008-10-23,07:18:25,6,1.522930288464968,1.3525135776775916
232,39.9835,116.338021,2008-10-23,07:18:30,6,1.5241963648804744,1.3476537266847695
233,39.983445,116.33800500000001,2008-10-23,07:18:35,6,1.5231021961200795,1.3407589754578164
234,39.983368,116.33796699999999,2008-10-23,07:18:40,6,1.5202850098469274,1.3324145572716277
235,39.983299,116.337952,2008-10-23,07:18:45,6,1.5194236119251492,1.3258495741057148
236,39.983263,116.33803999999999,2008-10-23,07:18:50,6,1.5271400279966305,1.3267941164175763
237,39.983214000000004,116.33809099999999,2008-10-23,07:18:55,6,1.531807602818765,1.325093082023153
238,39.983201,116.338128,2008-10-23,07:19:00,6,1.5350444997229233,1.3221744183659976
239,39.983163,116.33809099999999,2008-10-23,07:19:05,6,1.5321714167505396,1.3140406661668436
240,39.983042,116.338053,2008-10-23,07:19:10,6,1.5298895817581697,1.3064812824578733
241,39.982958,116.338039,2008-10-23,07:19:15,6,1.5294285149678977,1.3005344515033144
242,39.982874,116.338058,2008-10-23,07:19:20,6,1.5318262708384511,1.2970586543932694
243,39.982825,116.33805500000001,2008-10-23,07:19:25,6,1.5320552985129845,1.291783556924945
244,39.98277,116.33803300000001,2008-10-23,07:19:30,6,1.5307550356811552,1.2852687117390051
245,39.982699,116.338027,2008-10-23,07:19:35,6,1.5310134329763734,1.280111566033757
246,39.982627,116.33803400000001,2008-10-23,07:19:40,6,1.5324258379216114,1.2759582330737813
247,39.982565,116.33805,2008-10-23,07:19:45,6,1.5345192762606545,1.272404043333876
248,39.982493,116.338049,2008-10-23,07:19:50,6,1.5353297414927694,1.267819770018802
249,39.982427,116.33803300000001,2008-10-23,07:19:55,6,1.5348329751617136,1.2621981703632512
250,39.982374,116.33803300000001,2008-10-23,07:20:00,6,1.5355466286784054,1.2576139465015606
251,39.982305,116.33805100000001,2008-10-23,07:20:05,6,1.5380301565403636,1.2545107312727273
252,39.982219,116.338058,2008-10-23,07:20:10,6,1.5398723175833473,1.2509117120904527
253,39.982165,116.338045,2008-10-23,07:20:15,6,1.539590334784098,1.2456232482071992
254,39.982096999999996,116.338052,2008-10-23,07:20:20,6,1.5412404870799155,1.2419343167444927
255,39.982053,116.33805100000001,2008-10-23,07:20:25,6,1.541861069276029,1.237448691232768
256,39.982018,116.33803700000001,2008-10-23,07:20:30,6,1.5412529763219098,1.232016767643413
257,39.98198,116.338043,2008-10-23,07:20:35,6,1.5423902704281673,1.2280177312326173
258,39.981916,116.338048,2008-10-23,07:20:40,6,1.5439006300851257,1.2243462570064438
259,39.981846000000004,116.33806799999999,2008-10-23,07:20:45,6,1.546810682590591,1.2218093859325363
260,39.98178,116.338094,2008-10-23,07:20:50,6,1.5501872764596265,1.2196595408809021
261,39.981708000000005,116.338122,2008-10-23,07:20:55,6,1.5538750659861398,1.2177704278888244
262,39.981646999999995,116.338118,2008-10-23,07:21:00,6,1.554701420345281,1.2136623109643097
263,39.981561,116.338127,2008-10-23,07:21:05,6,1.5571431380314475,1.2108422535236762
264,39.981472,116.338118,2008-10-23,07:21:10,6,1.5581948049767138,1.2069673160160448
265,39.981412,116.338167,2008-10-23,07:21:15,6,1.5635459963155147,1.2064398119718478
266,39.981356,116.33820800000001,2008-10-23,07:21:20,6,1.5681638588075775,1.2053526970081303
267,39.981313,116.338301,2008-10-23,07:21:25,6,1.5768635486389433,1.2073993481155767
268,39.981291,116.338399,2008-10-23,07:21:30,6,1.5855300955930087,1.2094051072410439
269,39.981291,116.338474,2008-10-23,07:21:35,6,1.5917980976451043,1.209573022526675
270,39.981309,116.33852399999999,2008-10-23,07:21:40,6,1.5955906411941077,1.2078657389811565
271,39.981319,116.338642,2008-10-23,07:21:45,6,1.6052451709239768,1.2105921349351256
272,39.981342,116.33876200000002,2008-10-23,07:21:50,6,1.6148002607540028,1.2132233364042095
273,39.981336999999996,116.33886799999999,2008-10-23,07:21:55,6,1.6237756996517132,1.2154009727931987
274,39.981299,116.33895600000001,2008-10-23,07:22:00,6,1.6319347216551907,1.2169535582812756
275,39.981306,116.33904799999999,2008-10-23,07:22:05,6,1.639486647955512,1.2180435720323268
276,39.9813,116.339128,2008-10-23,07:22:10,6,1.6463071710781667,1.2185841384738465
277,39.981302,116.33922199999999,2008-10-23,07:22:15,6,1.6541338695126593,1.2198627356288048
278,39.981296,116.339299,2008-10-23,07:22:20,6,1.6607041091081103,1.220208750263123
279,39.979476,116.33636100000001,2008-10-31,04:11:39,6,0.0,0.0
280,39.979483,116.33649,2008-10-31,04:11:44,6,0.011019079894392667,2.2038159788785334
281,39.979496000000005,116.33649799999999,2008-10-31,04:11:49,6,0.011883153085773831,1.1883153085773832
282,39.979476,116.33643799999999,2008-10-31,04:11:54,6,0.006560850698349732,0.4373900465566488
283,39.979465999999995,116.33604299999999,2008-10-31,04:11:59,6,0.027118269922978475,1.3559134961489239
284,39.979413,116.33573799999999,2008-10-31,04:12:04,6,0.05354351144923286,2.1417404579693144
285,39.97932,116.33556599999999,2008-10-31,04:12:09,6,0.06992448441821017,2.3308161472736724
286,39.979254,116.335429,2008-10-31,04:12:14,6,0.08316024276966177,2.3760069362760508
287,39.979209000000004,116.335407,2008-10-31,04:12:19,6,0.08653867031361863,2.163466757840466
288,39.979075,116.33528100000001,2008-10-31,04:12:24,6,0.10225630072472115,2.2723622383271365
289,39.978958,116.335025,2008-10-31,04:12:29,6,0.12757802151532438,2.5515604303064876
290,39.97885,116.33488799999999,2008-10-31,04:12:34,6,0.143519110483854,2.6094383724337087
291,39.978790999999994,116.33478600000001,2008-10-31,04:12:39,6,0.15430895970112146,2.571815995018691
292,39.97869,116.334547,2008-10-31,04:12:44,6,0.1775633611811307,2.7317440181712414
293,39.978626,116.33441,2008-10-31,04:12:49,6,0.19122806459699918,2.731829494242845
294,39.978578999999996,116.33426999999999,2008-10-31,04:12:54,6,0.20418564317059842,2.7224752422746454
295,39.978487,116.33411799999999,2008-10-31,04:12:59,6,0.22049926445458204,2.756240805682275
296,39.978355,116.33398400000002,2008-10-31,04:13:04,6,0.23781993605000323,2.7978816005882736
297,39.97822,116.33382900000001,2008-10-31,04:13:09,6,0.25700248353850197,2.8555831504277998
298,39.977928999999996,116.33358,2008-10-31,04:13:14,6,0.292814787119439,3.0822609170467263
